DATE,CODE,SEC_NAME,EXE_MODE,EXE_PRICE,涨跌额,涨跌幅,成交量,成交额(万),持仓量,行权价,EXE_ENDDATE,持仓量,日增,昨收,今开
2018/11/5,10001512,50ETF沽6月2450,认沽,0.1388,0.0094,7.26%,639,902383,2228,2.45,2019/6/26 0:00,187,0.1294,0.1368,
2018/11/5,10001511,50ETF沽6月2400,认沽,0.1205,0.0095,8.56%,483,592573,1922,2.4,2019/6/26 0:00,45,0.111,0.118,
2018/11/5,10001507,50ETF购6月2650,认购,0.2024,-0.0122,-5.68%,595,1214554,1244,2.65,2019/6/26 0:00,266,0.2146,0.2048,
2018/11/5,10001513,50ETF沽6月2500,认沽,0.1617,0.0107,7.09%,718,1160835,1575,2.5,2019/6/26 0:00,266,0.151,0.1581,
2018/11/5,10001516,50ETF沽6月2650,认沽,0.2363,0.0139,6.25%,534,1259618,942,2.65,2019/6/26 0:00,222,0.2224,0.2321,
2018/11/5,10001508,50ETF购6月2700,认购,0.1823,-0.0117,-6.03%,260,481976,762,2.7,2019/6/26 0:00,95,0.194,0.1876,
2018/11/5,10001504,50ETF购6月2500,认购,0.2735,-0.0164,-5.66%,443,1223938,1904,2.5,2019/6/26 0:00,318,0.2899,0.2793,
2018/11/5,10001503,50ETF购6月2450,认购,0.3009,-0.0181,-5.67%,424,1288181,1590,2.45,2019/6/26 0:00,281,0.319,0.3091,
2018/11/5,10001514,50ETF沽6月2550,认沽,0.1857,0.0127,7.34%,612,1128790,1383,2.55,2019/6/26 0:00,194,0.173,0.181,
2018/11/5,10001517,50ETF沽6月2700,认沽,0.2651,0.0154,6.17%,199,517342,304,2.7,2019/6/26 0:00,50,0.2497,0.2606,
2018/11/5,10001510,50ETF沽6月2350,认沽,0.1025,0.0071,7.44%,453,472751,2422,2.35,2019/6/26 0:00,100,0.0954,0.101,
2018/11/5,10001506,50ETF购6月2600,认购,0.2238,-0.0139,-5.85%,665,1499437,1781,2.6,2019/6/26 0:00,267,0.2377,0.2275,
2018/11/5,10001512,50ETF沽6月2450,认沽,0.1388,0.0094,7.26%,639,902383,2228,2.45,2019/6/26 0:00,187,0.1294,0.1368,
2018/11/5,10001511,50ETF沽6月2400,认沽,0.1205,0.0095,8.56%,483,592573,1922,2.4,2019/6/26 0:00,45,0.111,0.118,
2018/11/5,10001507,50ETF购6月2650,认购,0.2024,-0.0122,-5.68%,595,1214554,1244,2.65,2019/6/26 0:00,266,0.2146,0.2048,
2018/11/6,10001490,50ETF购11月2400,认购,0.1776,-0.0083,-4.46%,11722,20607215,16018,2.4,2018/11/28 0:00,-1157,0.1859,0.1861,
2018/11/6,10001472,50ETF购11月2500,认购,0.1096,-0.0049,-4.28%,46226,49969952,53526,2.5,2018/11/28 0:00,2517,0.1145,0.114,
2018/11/6,10001492,50ETF沽11月2400,认沽,0.0262,0.0018,7.38%,41180,11178396,66104,2.4,2018/11/28 0:00,1256,0.0244,0.0244,
2018/11/6,10001474,50ETF购11月2600,认购,0.0606,-0.0031,-4.87%,91503,54628707,120895,2.6,2018/11/28 0:00,12491,0.0637,0.0647,
2018/11/6,10001483,50ETF沽11月2600,认沽,0.1081,0.0061,5.98%,41012,45421663,46091,2.6,2018/11/28 0:00,820,0.102,0.1008,
2018/11/6,10001495,50ETF沽11月2250,认沽,0.0054,0.0002,3.85%,12711,708985,56563,2.25,2018/11/28 0:00,2577,0.0052,0.0054,
2018/11/6,10001478,50ETF购11月2800,认购,0.0112,-0.0004,-3.45%,20927,2327820,81001,2.8,2018/11/28 0:00,4639,0.0116,0.0116,
2018/11/6,10001487,50ETF沽11月2800,认沽,0.2584,0.0096,3.86%,2773,7248990,2490,2.8,2018/11/28 0:00,331,0.2488,0.2501,
2018/11/6,10001491,50ETF沽11月2350,认沽,0.0165,0.0014,9.27%,28611,4740349,66433,2.35,2018/11/28 0:00,5051,0.0151,0.015,
2018/11/6,10001486,50ETF沽11月2750,认沽,0.2176,0.0116,5.63%,2975,6535873,5666,2.75,2018/11/28 0:00,-217,0.206,0.2055,
2018/11/6,10001477,50ETF购11月2750,认购,0.0192,0,0.00%,28360,5190786,64171,2.75,2018/11/28 0:00,4191,0.0192,0.0187,
2018/11/6,10001482,50ETF沽11月2550,认沽,0.0807,0.0052,6.89%,97872,80562528,58561,2.55,2018/11/28 0:00,2310,0.0755,0.0747,
2018/11/6,10001481,50ETF沽11月2500,认沽,0.0587,0.0047,8.70%,85630,51073209,70915,2.5,2018/11/28 0:00,763,0.054,0.0525,
2018/11/6,10001476,50ETF购11月2700,认购,0.0291,-0.0009,-3.00%,37141,10490702,76399,2.7,2018/11/28 0:00,-452,0.03,0.0301,
2018/11/6,10001480,50ETF沽11月2450,认沽,0.0404,0.0032,8.60%,59433,24539927,75751,2.45,2018/11/28 0:00,-2446,0.0372,0.0358,
2018/11/6,10001489,50ETF购11月2350,认购,0.219,-0.0081,-3.57%,3378,7293311,5677,2.35,2018/11/28 0:00,171,0.2271,0.226,
2018/11/6,10001473,50ETF购11月2550,认购,0.0826,-0.0042,-4.84%,122490,99448834,93499,2.55,2018/11/28 0:00,14569,0.0868,0.087,
2018/11/6,10001479,50ETF购11月2850,认购,0.0066,-0.0006,-8.33%,26062,1752998,128579,2.85,2018/11/28 0:00,6014,0.0072,0.0071,
2018/11/6,10001471,50ETF购11月2450,认购,0.1416,-0.0072,-4.84%,22242,31045669,31651,2.45,2018/11/28 0:00,1363,0.1488,0.1476,
2018/11/6,10001485,50ETF沽11月2700,认沽,0.176,0.0102,6.15%,4986,8956729,11200,2.7,2018/11/28 0:00,-24,0.1658,0.1666,
2018/11/6,10001499,50ETF购11月2200,认购,0.3531,-0.0108,-2.97%,2321,8178922,3421,2.2,2018/11/28 0:00,101,0.3639,0.3642,
2018/11/6,10001475,50ETF购11月2650,认购,0.0427,-0.002,-4.47%,50663,21267295,96482,2.65,2018/11/28 0:00,3473,0.0447,0.046,
2018/11/6,10001493,50ETF购11月2250,认购,0.3079,-0.0103,-3.24%,1582,4821463,3686,2.25,2018/11/28 0:00,79,0.3182,0.3167,
2018/11/6,10001494,50ETF购11月2300,认购,0.26,-0.0111,-4.09%,2269,5893540,4013,2.3,2018/11/28 0:00,68,0.2711,0.2711,
2018/11/6,10001488,50ETF沽11月2850,认沽,0.3042,0.0114,3.89%,2700,8283980,3511,2.85,2018/11/28 0:00,325,0.2928,0.2938,
2018/11/6,10001496,50ETF沽11月2300,认沽,0.0093,0.0004,4.49%,20406,1986594,88165,2.3,2018/11/28 0:00,2321,0.0089,0.0087,
2018/11/6,10001484,50ETF沽11月2650,认沽,0.1405,0.0094,7.17%,13175,18820785,18008,2.65,2018/11/28 0:00,411,0.1311,0.1301,
2018/11/6,10001500,50ETF沽11月2200,认沽,0.0031,-0.0003,-8.82%,15445,480510,61812,2.2,2018/11/28 0:00,-1739,0.0034,0.0035,
2018/11/6,10001331,50ETF购12月2450,认购,0.1773,-0.0056,-3.06%,1180,2066674,7156,2.45,2018/12/26 0:00,-18,0.1829,0.1802,
2018/11/6,10001315,50ETF购12月2600,认购,0.0986,-0.0023,-2.28%,6734,6506183,17967,2.6,2018/12/26 0:00,1346,0.1009,0.1008,
2018/11/6,10001325,50ETF沽12月2650,认沽,0.1671,0.01,6.37%,1438,2431575,3938,2.65,2018/12/26 0:00,1,0.1571,0.1576,
2018/11/6,10001317,50ETF购12月2700,认购,0.0626,-0.0002,-0.32%,5211,3161192,24682,2.7,2018/12/26 0:00,978,0.0628,0.0618,
2018/11/6,10001328,50ETF沽12月2800,认沽,0.2767,0.0117,4.42%,728,2020898,3628,2.8,2018/12/26 0:00,157,0.265,0.2662,
2018/11/6,10001377,50ETF购12月2300,认购,0.2858,-0.01,-3.38%,361,1022749,3848,2.3,2018/12/26 0:00,-23,0.2958,0.2958,
2018/11/6,10001359,50ETF购12月2400,认购,0.2108,-0.0057,-2.63%,1075,2213075,4555,2.4,2018/12/26 0:00,-326,0.2165,0.2178,
2018/11/6,10001326,50ETF沽12月2700,认沽,0.2012,0.0112,5.89%,1378,2797952,4555,2.7,2018/12/26 0:00,396,0.19,0.1902,
2018/11/6,10001369,50ETF购12月2350,认购,0.2469,-0.007,-2.76%,340,825647,5265,2.35,2018/12/26 0:00,61,0.2539,0.2532,
2018/11/6,10001319,50ETF购12月2800,认购,0.0372,-0.0002,-0.53%,5349,1921295,17260,2.8,2018/12/26 0:00,1293,0.0374,0.0366,
2018/11/6,10001323,50ETF沽12月2550,认沽,0.111,0.0077,7.45%,5353,5957958,8577,2.55,2018/12/26 0:00,57,0.1033,0.1025,
2018/11/6,10001313,50ETF购12月2500,认购,0.1465,-0.0049,-3.24%,4823,6985588,12569,2.5,2018/12/26 0:00,914,0.1514,0.152,
2018/11/6,10001360,50ETF沽12月2400,认沽,0.0502,0.0029,6.13%,4526,2266125,12684,2.4,2018/12/26 0:00,-195,0.0473,0.0474,
2018/11/6,10001329,50ETF沽12月2850,认沽,0.3145,0.0078,2.54%,493,1573520,2403,2.85,2018/12/26 0:00,129,0.3067,0.306,
2018/11/6,10001321,50ETF购12月2900,认购,0.0211,-0.0006,-2.76%,3743,758281,33465,2.9,2018/12/26 0:00,678,0.0217,0.0206,
2018/11/6,10001334,50ETF沽12月2950,认沽,0.4013,0.0073,1.85%,635,2578054,8469,2.95,2018/12/26 0:00,-174,0.394,0.3937,
2018/11/6,10001383,50ETF购12月2250,认购,0.3277,-0.0093,-2.76%,364,1182694,1733,2.25,2018/12/26 0:00,-65,0.337,0.3387,
2018/11/6,10001384,50ETF沽12月2250,认沽,0.0177,0.0002,1.14%,4172,745293,16795,2.25,2018/12/26 0:00,1052,0.0175,0.0177,
2018/11/6,10001322,50ETF沽12月2500,认沽,0.0878,0.0063,7.73%,5654,4935680,13121,2.5,2018/12/26 0:00,-48,0.0815,0.0805,
2018/11/6,10001318,50ETF购12月2750,认购,0.0488,0,0.00%,3985,1875192,19078,2.75,2018/12/26 0:00,1051,0.0488,0.0477,
2018/11/6,10001327,50ETF沽12月2750,认沽,0.2377,0.0114,5.04%,460,1099145,3509,2.75,2018/12/26 0:00,124,0.2263,0.2259,
2018/11/6,10001332,50ETF沽12月2450,认沽,0.0671,0.0043,6.85%,3449,2346354,10299,2.45,2018/12/26 0:00,-840,0.0628,0.0625,
2018/11/6,10001411,50ETF购12月2200,认购,0.3726,-0.0085,-2.23%,716,2639260,3476,2.2,2018/12/26 0:00,36,0.3811,0.3811,
2018/11/6,10001324,50ETF沽12月2600,认沽,0.1374,0.0068,5.21%,4418,6086277,6167,2.6,2018/12/26 0:00,-49,0.1306,0.1302,
2018/11/6,10001412,50ETF沽12月2200,认沽,0.0115,-0.0003,-2.54%,8494,1008728,38652,2.2,2018/12/26 0:00,2067,0.0118,0.012,
2018/11/6,10001370,50ETF沽12月2350,认沽,0.0364,0.0015,4.30%,4592,1692063,15928,2.35,2018/12/26 0:00,243,0.0349,0.035,
2018/11/6,10001330,50ETF沽12月2900,认沽,0.3557,0.0061,1.74%,554,2007035,3129,2.9,2018/12/26 0:00,60,0.3496,0.3548,
2018/11/6,10001320,50ETF购12月2850,认购,0.028,0.0001,0.36%,4289,1160778,26224,2.85,2018/12/26 0:00,944,0.0279,0.0269,
2018/11/6,10001333,50ETF购12月2950,认购,0.0147,-0.0005,-3.29%,7649,1131117,54374,2.95,2018/12/26 0:00,593,0.0152,0.0154,
2018/11/6,10001314,50ETF购12月2550,认购,0.1214,-0.0016,-1.30%,7056,8404348,15558,2.55,2018/12/26 0:00,940,0.123,0.1229,
2018/11/6,10001316,50ETF购12月2650,认购,0.0792,0.0002,0.25%,4546,3491143,15717,2.65,2018/12/26 0:00,264,0.079,0.0788,
2018/11/6,10001378,50ETF沽12月2300,认沽,0.0257,0.0007,2.80%,4123,1072929,13242,2.3,2018/12/26 0:00,818,0.025,0.0254,
2018/11/6,10001435,50ETF购3月2350,认购,0.3145,-0.0038,-1.19%,232,719239,690,2.35,2019/3/27 0:00,-70,0.3183,0.3157,
2018/11/6,10001424,50ETF购3月2750,认购,0.115,0.0006,0.52%,582,656408,5222,2.75,2019/3/27 0:00,14,0.1144,0.1141,
2018/11/6,10001433,50ETF沽3月2750,认沽,0.2772,0.0111,4.17%,100,275224,2080,2.75,2019/3/27 0:00,44,0.2661,0.2668,
2018/11/6,10001420,50ETF购3月2550,认购,0.1987,-0.0006,-0.30%,602,1169009,4617,2.55,2019/3/27 0:00,23,0.1993,0.194,
2018/11/6,10001441,50ETF购3月2200,认购,0.427,-0.009,-2.06%,267,1132123,5748,2.2,2019/3/27 0:00,18,0.436,0.43,
2018/11/6,10001418,50ETF购3月2450,认购,0.2532,-0.0004,-0.16%,382,932457,2947,2.45,2019/3/27 0:00,97,0.2536,0.2551,
2018/11/6,10001426,50ETF沽3月2400,认沽,0.0975,0.0055,5.98%,682,660652,5471,2.4,2019/3/27 0:00,24,0.092,0.0904,
2018/11/6,10001442,50ETF沽3月2200,认沽,0.0426,0.0023,5.71%,1040,436784,11977,2.2,2019/3/27 0:00,324,0.0403,0.0423,
2018/11/6,10001440,50ETF沽3月2250,认沽,0.0538,0.0031,6.11%,530,277858,8533,2.25,2019/3/27 0:00,78,0.0507,0.0507,
2018/11/6,10001428,50ETF沽3月2500,认沽,0.1394,0.0092,7.07%,891,1217553,3553,2.5,2019/3/27 0:00,69,0.1302,0.1311,
2018/11/6,10001423,50ETF购3月2700,认购,0.1322,-0.0005,-0.38%,968,1251598,5769,2.7,2019/3/27 0:00,33,0.1327,0.1318,
2018/11/6,10001429,50ETF沽3月2550,认沽,0.1612,0.008,5.22%,686,1103263,3432,2.55,2019/3/27 0:00,-167,0.1532,0.1532,
2018/11/6,10001430,50ETF沽3月2600,认沽,0.1878,0.0099,5.56%,762,1425285,4581,2.6,2019/3/27 0:00,116,0.1779,0.1799,
2018/11/6,10001436,50ETF沽3月2350,认沽,0.0808,0.0048,6.32%,432,340387,3593,2.35,2019/3/27 0:00,-121,0.076,0.0773,
2018/11/6,10001422,50ETF购3月2650,认购,0.1529,0.0004,0.26%,852,1283372,4670,2.65,2019/3/27 0:00,58,0.1525,0.1507,
2018/11/6,10001470,50ETF沽3月2850,认沽,0.3443,0.011,3.30%,248,857078,2735,2.85,2019/3/27 0:00,125,0.3333,0.3404,
2018/11/6,10001421,50ETF购3月2600,认购,0.1743,-0.0003,-0.17%,822,1407235,6693,2.6,2019/3/27 0:00,106,0.1746,0.1733,
2018/11/6,10001438,50ETF沽3月2300,认沽,0.0661,0.0032,5.09%,772,503544,3755,2.3,2019/3/27 0:00,-211,0.0629,0.063,
2018/11/6,10001434,50ETF沽3月2800,认沽,0.3104,0.0108,3.60%,170,526662,3324,2.8,2019/3/27 0:00,76,0.2996,0.3026,
2018/11/6,10001425,50ETF购3月2800,认购,0.1,0.0017,1.73%,904,884537,11190,2.8,2019/3/27 0:00,-123,0.0983,0.0991,
2018/11/6,10001469,50ETF购3月2850,认购,0.0842,0.0006,0.72%,1098,917050,9661,2.85,2019/3/27 0:00,274,0.0836,0.085,
2018/11/6,10001439,50ETF购3月2250,认购,0.385,-0.0066,-1.69%,120,459848,1255,2.25,2019/3/27 0:00,-24,0.3916,0.39,
2018/11/6,10001419,50ETF购3月2500,认购,0.2244,-0.0011,-0.49%,610,1340468,6493,2.5,2019/3/27 0:00,233,0.2255,0.2254,
2018/11/6,10001431,50ETF沽3月2650,认沽,0.2153,0.0101,4.92%,342,728194,1240,2.65,2019/3/27 0:00,-10,0.2052,0.2075,
2018/11/6,10001437,50ETF购3月2300,认购,0.3518,-0.003,-0.85%,123,427838,3060,2.3,2019/3/27 0:00,-44,0.3548,0.3495,
2018/11/6,10001417,50ETF购3月2400,认购,0.2835,-0.0012,-0.42%,166,460715,1501,2.4,2019/3/27 0:00,10,0.2847,0.2856,
2018/11/6,10001427,50ETF沽3月2450,认沽,0.1167,0.0065,5.90%,473,544265,4834,2.45,2019/3/27 0:00,-4,0.1102,0.112,
2018/11/6,10001432,50ETF沽3月2700,认沽,0.2445,0.0099,4.22%,187,456868,2401,2.7,2019/3/27 0:00,104,0.2346,0.2387,
2018/11/6,10001509,50ETF购6月2750,认购,0.1636,0.0009,0.55%,514,820838,2611,2.75,2019/6/26 0:00,117,0.1627,0.1615,
2018/11/6,10001515,50ETF沽6月2600,认沽,0.2187,0.008,3.80%,583,1279621,1651,2.6,2019/6/26 0:00,332,0.2107,0.2128,
2018/11/6,10001507,50ETF购6月2650,认购,0.1996,-0.0023,-1.14%,265,526338,1322,2.65,2019/6/26 0:00,78,0.2019,0.1974,
2018/11/6,10001508,50ETF购6月2700,认购,0.1818,0,0.00%,272,489645,974,2.7,2019/6/26 0:00,212,0.1818,0.1803,
2018/11/6,10001504,50ETF购6月2500,认购,0.2722,-0.0006,-0.22%,209,561175,1941,2.5,2019/6/26 0:00,37,0.2728,0.2744,
2018/11/6,10001510,50ETF沽6月2350,认沽,0.1085,0.006,5.85%,134,143363,2446,2.35,2019/6/26 0:00,24,0.1025,0.104,
2018/11/6,10001521,50ETF购6月2250,认购,0.4188,-0.0077,-1.81%,112,471097,289,2.25,2019/6/26 0:00,13,0.4265,0.4281,
2018/11/6,10001524,50ETF沽6月2800,认沽,0.3363,0.0091,2.78%,72,244275,221,2.8,2019/6/26 0:00,12,0.3272,0.3347,
2018/11/6,10001523,50ETF购6月2800,认购,0.1472,0.0015,1.03%,288,415045,867,2.8,2019/6/26 0:00,156,0.1457,0.1467,
2018/11/6,10001520,50ETF沽6月2300,认沽,0.092,0.0061,7.10%,97,88262,1793,2.3,2019/6/26 0:00,30,0.0859,0.0887,
2018/11/6,10001519,50ETF购6月2300,认购,0.3873,-0.0082,-2.07%,54,209570,1442,2.3,2019/6/26 0:00,-26,0.3955,0.3911,
2018/11/6,10001522,50ETF沽6月2250,认沽,0.077,0.0046,6.35%,710,540453,1638,2.25,2019/6/26 0:00,107,0.0724,0.0738,
2018/11/6,10001505,50ETF购6月2550,认购,0.2454,-0.0005,-0.20%,279,679166,1935,2.55,2019/6/26 0:00,181,0.2459,0.2484,
2018/11/6,10001517,50ETF沽6月2700,认沽,0.2748,0.0085,3.19%,24,65744,307,2.7,2019/6/26 0:00,3,0.2663,0.2687,
2018/11/6,10001511,50ETF沽6月2400,认沽,0.1267,0.0064,5.32%,356,446147,1986,2.4,2019/6/26 0:00,64,0.1203,0.1217,
2018/11/6,10001506,50ETF购6月2600,认购,0.2227,0,0.00%,273,600858,1913,2.6,2019/6/26 0:00,132,0.2227,0.2234,
2018/11/6,10001503,50ETF购6月2450,认购,0.2956,-0.0053,-1.76%,104,306041,1632,2.45,2019/6/26 0:00,42,0.3009,0.2961,
2018/11/6,10001518,50ETF沽6月2750,认沽,0.3037,0.0092,3.12%,103,312315,817,2.75,2019/6/26 0:00,-9,0.2945,0.2999,
2018/11/6,10001512,50ETF沽6月2450,认沽,0.1468,0.0067,4.78%,179,260110,2244,2.45,2019/6/26 0:00,16,0.1401,0.1396,
2018/11/6,10001501,50ETF购6月2350,认购,0.3549,-0.0071,-1.96%,130,460821,1154,2.35,2019/6/26 0:00,40,0.362,0.3574,
2018/11/6,10001513,50ETF沽6月2500,认沽,0.1682,0.0065,4.02%,266,446636,1631,2.5,2019/6/26 0:00,56,0.1617,0.1647,
2018/11/6,10001502,50ETF购6月2400,认购,0.3243,-0.005,-1.52%,51,165138,807,2.4,2019/6/26 0:00,18,0.3293,0.3235,
2018/11/6,10001514,50ETF沽6月2550,认沽,0.1916,0.0059,3.18%,296,567793,1507,2.55,2019/6/26 0:00,124,0.1857,0.1862,
2018/11/6,10001516,50ETF沽6月2650,认沽,0.2455,0.0081,3.41%,121,299020,964,2.65,2019/6/26 0:00,22,0.2374,0.2381,
2018/11/6,10001505,50ETF购6月2550,认购,0.2454,-0.0005,-0.20%,279,679166,1935,2.55,2019/6/26 0:00,181,0.2459,0.2484,
2018/11/6,10001517,50ETF沽6月2700,认沽,0.2748,0.0085,3.19%,24,65744,307,2.7,2019/6/26 0:00,3,0.2663,0.2687,
2018/11/6,10001511,50ETF沽6月2400,认沽,0.1267,0.0064,5.32%,356,446147,1986,2.4,2019/6/26 0:00,64,0.1203,0.1217,
2018/11/6,10001506,50ETF购6月2600,认购,0.2227,0,0.00%,273,600858,1913,2.6,2019/6/26 0:00,132,0.2227,0.2234,
2018/11/6,10001503,50ETF购6月2450,认购,0.2956,-0.0053,-1.76%,104,306041,1632,2.45,2019/6/26 0:00,42,0.3009,0.2961,
2018/11/6,10001518,50ETF沽6月2750,认沽,0.3037,0.0092,3.12%,103,312315,817,2.75,2019/6/26 0:00,-9,0.2945,0.2999,
2018/11/6,10001512,50ETF沽6月2450,认沽,0.1468,0.0067,4.78%,179,260110,2244,2.45,2019/6/26 0:00,16,0.1401,0.1396,
2018/11/6,10001501,50ETF购6月2350,认购,0.3549,-0.0071,-1.96%,130,460821,1154,2.35,2019/6/26 0:00,40,0.362,0.3574,
2018/11/6,10001513,50ETF沽6月2500,认沽,0.1682,0.0065,4.02%,266,446636,1631,2.5,2019/6/26 0:00,56,0.1617,0.1647,
2018/11/6,10001502,50ETF购6月2400,认购,0.3243,-0.005,-1.52%,51,165138,807,2.4,2019/6/26 0:00,18,0.3293,0.3235,
2018/11/6,10001514,50ETF沽6月2550,认沽,0.1916,0.0059,3.18%,296,567793,1507,2.55,2019/6/26 0:00,124,0.1857,0.1862,
2018/11/6,10001516,50ETF沽6月2650,认沽,0.2455,0.0081,3.41%,121,299020,964,2.65,2019/6/26 0:00,22,0.2374,0.2381,
2018/11/7,10001499,50ETF购11月2200,认购,0.335,-0.0181,-5.13%,3193,11348223,3741,2.2,2018/11/28 0:00,320,0.3531,0.3603,
2018/11/7,10001474,50ETF购11月2600,认购,0.0511,-0.0095,-15.68%,139625,83953162,127860,2.6,2018/11/28 0:00,6965,0.0606,0.063,
2018/11/7,10001482,50ETF沽11月2550,认沽,0.0888,0.0081,10.04%,125318,100773180,61610,2.55,2018/11/28 0:00,3049,0.0807,0.0778,
2018/11/7,10001494,50ETF购11月2300,认购,0.242,-0.018,-6.92%,2080,5399776,4177,2.3,2018/11/28 0:00,164,0.26,0.261,
2018/11/7,10001483,50ETF沽11月2600,认沽,0.119,0.0109,10.08%,50981,54953484,48912,2.6,2018/11/28 0:00,2821,0.1081,0.1011,
2018/11/7,10001496,50ETF沽11月2300,认沽,0.0101,0.0008,8.60%,27164,2433558,91153,2.3,2018/11/28 0:00,2988,0.0093,0.0083,
2018/11/7,10001478,50ETF购11月2800,认购,0.0082,-0.003,-26.79%,31876,3337002,85981,2.8,2018/11/28 0:00,4980,0.0112,0.0116,
2018/11/7,10001500,50ETF沽11月2200,认沽,0.003,-0.0001,-3.23%,13773,372935,60742,2.2,2018/11/28 0:00,-1070,0.0031,0.0031,
2018/11/7,10001492,50ETF沽11月2400,认沽,0.0295,0.0033,12.60%,54115,14168851,71879,2.4,2018/11/28 0:00,5775,0.0262,0.026,
2018/11/7,10001481,50ETF沽11月2500,认沽,0.0641,0.0054,9.20%,112299,65717667,75615,2.5,2018/11/28 0:00,4700,0.0587,0.0563,
2018/11/7,10001476,50ETF购11月2700,认购,0.0237,-0.0054,-18.56%,44714,12527671,79955,2.7,2018/11/28 0:00,3556,0.0291,0.0292,
2018/11/7,10001472,50ETF购11月2500,认购,0.0965,-0.0131,-11.95%,69091,74735131,55097,2.5,2018/11/28 0:00,1571,0.1096,0.1126,
2018/11/7,10001490,50ETF购11月2400,认购,0.1608,-0.0168,-9.46%,15172,26821739,16866,2.4,2018/11/28 0:00,848,0.1776,0.1814,
2018/11/7,10001477,50ETF购11月2750,认购,0.0142,-0.005,-26.04%,34629,6196589,65824,2.75,2018/11/28 0:00,1653,0.0192,0.0191,
2018/11/7,10001489,50ETF购11月2350,认购,0.201,-0.0171,-7.84%,5744,12409453,6740,2.35,2018/11/28 0:00,1063,0.2181,0.223,
2018/11/7,10001486,50ETF沽11月2750,认沽,0.2312,0.0136,6.25%,2884,6214135,5580,2.75,2018/11/28 0:00,-86,0.2176,0.2089,
2018/11/7,10001493,50ETF购11月2250,认购,0.2895,-0.0178,-5.79%,1990,6072255,4002,2.25,2018/11/28 0:00,316,0.3073,0.31,
2018/11/7,10001480,50ETF沽11月2450,认沽,0.0445,0.0041,10.15%,80571,32245305,86116,2.45,2018/11/28 0:00,10365,0.0404,0.04,
2018/11/7,10001475,50ETF购11月2650,认购,0.0361,-0.0066,-15.46%,77381,32712915,98521,2.65,2018/11/28 0:00,2039,0.0427,0.044,
2018/11/7,10001488,50ETF沽11月2850,认沽,0.3199,0.0157,5.16%,2463,7457676,3836,2.85,2018/11/28 0:00,325,0.3042,0.295,
2018/11/7,10001495,50ETF沽11月2250,认沽,0.0055,0.0001,1.85%,24519,1172958,56463,2.25,2018/11/28 0:00,-100,0.0054,0.0052,
2018/11/7,10001478,50ETF购11月2800,认购,0.0082,-0.003,-26.79%,31876,3337002,85981,2.8,2018/11/28 0:00,4980,0.0112,0.0116,
2018/11/7,10001479,50ETF购11月2850,认购,0.0045,-0.0021,-31.82%,26600,1625611,131870,2.85,2018/11/28 0:00,3291,0.0066,0.0073,
2018/11/7,10001482,50ETF沽11月2550,认沽,0.0888,0.0081,10.04%,125318,100773180,61610,2.55,2018/11/28 0:00,3049,0.0807,0.0778,
2018/11/7,10001473,50ETF购11月2550,认购,0.0717,-0.0109,-13.20%,179988,147200052,102278,2.55,2018/11/28 0:00,8779,0.0826,0.0855,
2018/11/7,10001488,50ETF沽11月2850,认沽,0.3199,0.0157,5.16%,2463,7457676,3836,2.85,2018/11/28 0:00,325,0.3042,0.295,
2018/11/7,10001499,50ETF购11月2200,认购,0.335,-0.0181,-5.13%,3193,11348223,3741,2.2,2018/11/28 0:00,320,0.3531,0.3603,
2018/11/7,10001493,50ETF购11月2250,认购,0.2895,-0.0178,-5.79%,1990,6072255,4002,2.25,2018/11/28 0:00,316,0.3073,0.31,
2018/11/7,10001411,50ETF购12月2200,认购,0.3537,-0.0163,-4.41%,937,3445453,3510,2.2,2018/12/26 0:00,34,0.37,0.3726,
2018/11/7,10001330,50ETF沽12月2900,认沽,0.3732,0.0145,4.04%,221,797592,3120,2.9,2018/12/26 0:00,-9,0.3587,0.3556,
2018/11/7,10001359,50ETF购12月2400,认购,0.1917,-0.0187,-8.89%,1767,3715020,4311,2.4,2018/12/26 0:00,-244,0.2104,0.2101,
2018/11/7,10001317,50ETF购12月2700,认购,0.0569,-0.0057,-9.11%,8072,5124231,25426,2.7,2018/12/26 0:00,744,0.0626,0.0627,
2018/11/7,10001332,50ETF沽12月2450,认沽,0.0726,0.0055,8.20%,4569,3042705,10868,2.45,2018/12/26 0:00,569,0.0671,0.0667,
2018/11/7,10001315,50ETF购12月2600,认购,0.0915,-0.0071,-7.20%,8577,8463309,18777,2.6,2018/12/26 0:00,810,0.0986,0.0992,
2018/11/7,10001370,50ETF沽12月2350,认沽,0.0395,0.0031,8.52%,5044,1831502,16758,2.35,2018/12/26 0:00,830,0.0364,0.0366,
2018/11/7,10001321,50ETF购12月2900,认购,0.0192,-0.0019,-9.00%,4056,875764,34435,2.9,2018/12/26 0:00,970,0.0211,0.0211,
2018/11/7,10001333,50ETF购12月2950,认购,0.0136,-0.0011,-7.48%,9276,1442758,57282,2.95,2018/12/26 0:00,2908,0.0147,0.0153,
2018/11/7,10001329,50ETF沽12月2850,认沽,0.3321,0.015,4.73%,280,888515,2387,2.85,2018/12/26 0:00,-16,0.3171,0.3107,
2018/11/7,10001383,50ETF购12月2250,认购,0.3094,-0.018,-5.50%,320,1037520,1738,2.25,2018/12/26 0:00,5,0.3274,0.3323,
